PartNo,PartName,User,Supplier,Date,SupplierQuote,Rec,SettledPrice
1700,and,Heather Brown,Pugh-Patterson,2023-03-26,320.07,208.32,238.97
7014,majority,David Delacruz,Shaw Ltd,2023-04-20,458.88,307.22,362.12
1407,product,Joseph Sexton,Ruiz and Sons,2022-10-25,303.68,205.4,223.42
6231,recent,Thomas Robertson,Young Ltd,2023-05-02,420.74,280.91,304.39
2488,yet,Stephanie Fields,Stewart-Hughes,2022-08-29,495.38,308.21,352.28
6494,address,Phillip Arroyo,"King, Perez and Burnett",2022-11-12,126.51,78.04,96.14
9459,last,Jennifer Sharp,Palmer Group,2023-04-26,233.87,145.33,181.33
3190,product,Kyle Powell,"Harvey, Dyer and Mcdaniel",2022-11-04,210.8,129.83,165.03
2205,sell,Todd Vaughn,"Sweeney, Franklin and Scott",2023-01-14,132.16,91.33,103.62
9437,offer,Austin Castillo,"Craig, Burns and Anderson",2023-06-04,194.63,128.42,142.05
6807,throughout,Cole Ray,Shelton-Ramirez,2023-07-05,101.45,63.34,71.39
9455,role,Rebecca Chen,"Villarreal, Pratt and Brooks",2022-11-13,225.22,138.01,177.08
1632,produce,Megan Frazier,Jones-White,2022-11-04,196.34,125.0,149.06
6541,maybe,Karen Wagner,"Castillo, Gray and Gibson",2023-05-21,390.93,255.03,281.33
4948,or,Melissa Hardin,Peterson-Bush,2023-03-16,194.65,120.55,148.68
2042,born,Ryan Middleton,Navarro Ltd,2022-09-13,157.75,100.47,114.81
3677,fund,Christopher Wilkins,Curry PLC,2022-10-18,303.72,192.76,230.46
3959,performance,Cynthia Bryant,Perez and Sons,2022-10-12,157.11,100.07,110.12
8371,position,Joseph Henderson,Howell Inc,2023-02-25,395.81,255.69,312.03
1734,audience,Nathan White,Luna LLC,2023-06-05,318.23,211.47,229.96
8991,fight,Mr. William Roth MD,Lewis-Hawkins,2022-10-01,213.29,137.27,168.05
6964,practice,Stephen Cummings,"Brown, Lane and Mcdonald",2023-08-11,89.4,56.62,64.26
2901,media,James Bennett,"Reed, Knapp and Conner",2023-06-12,492.54,322.84,369.92
6628,risk,Michael Hale,Brown-Wilkins,2023-06-17,387.09,237.85,290.5
8191,claim,Carl Smith,"Jones, Holmes and Carter",2023-01-06,385.7,265.63,291.27
8308,rise,Leon Armstrong DDS,Mccoy LLC,2023-01-10,475.14,295.69,340.31
3980,mention,Erik Mccarthy,Webb-Salas,2022-12-10,454.78,301.33,350.87
7576,us,Michael Morris,"Bowen, Scott and Young",2023-02-24,429.19,275.77,334.2
4584,carry,Cheryl James,Hart Inc,2023-02-02,110.2,72.8,77.55
3719,need,Robert Henry,Ramirez-Morgan,2023-01-29,73.42,48.17,53.85
5332,lay,Sheila Ward,Robertson-Ross,2023-06-13,480.39,319.76,358.15
1835,drive,Connor Harper,"Ellis, Adams and Parker",2022-08-28,83.34,56.43,63.41
7924,kitchen,Karen Cooper,Mitchell-Jones,2022-10-18,397.14,244.28,307.49
4136,season,Mr. Jim Ortiz,Thomas Inc,2022-09-21,214.47,147.53,157.99
4975,have,Christopher Cherry,Sanchez-Smith,2022-10-19,251.32,160.8,200.84
4713,red,Michael Wright,Bryant PLC,2023-04-17,131.82,82.17,103.16
8312,involve,Brian King,"Parks, Best and Li",2023-07-29,84.53,54.62,60.46
8046,none,Chelsea Lam,Parks-Butler,2022-11-05,474.93,307.57,338.03
7281,see,Fred Todd,Ramos-White,2023-01-12,94.54,61.1,69.82
6590,simply,Michael Powell,Wilson PLC,2022-10-29,94.69,59.72,75.67
7203,truth,Jennifer Lyons,Gonzalez Group,2023-03-18,430.87,284.97,311.44
8804,follow,Sergio Rowe,"Murray, Ford and Haynes",2023-01-08,373.53,242.86,279.77
2474,important,Amanda Morgan,"Houston, Howell and Alvarez",2023-06-02,92.69,57.72,73.49
7988,fire,Julie Sanchez,Kennedy Group,2022-11-22,286.16,180.14,228.26
1178,brother,Ashley Crawford,Farrell-Young,2023-03-16,58.21,40.35,41.67
4639,focus,Christina Hall,"Calhoun, Simmons and Marshall",2023-03-08,130.02,82.52,91.45
6344,father,Sheila Davis,Adams Inc,2023-02-01,212.97,132.61,153.02
9409,recent,Erika Foster,"Robinson, Miller and Cole",2022-09-30,155.95,106.66,116.14
4852,bring,April Adkins,Rollins-Richards,2023-05-23,164.71,98.87,125.59
1160,population,Elizabeth Mcdaniel,"Mills, Wilcox and Freeman",2023-06-07,152.9,106.21,109.74
1973,real,David Williams,Castillo Inc,2023-03-25,358.81,237.2,269.75
5770,strong,Jeffrey Middleton,Nolan-Watkins,2022-12-21,358.97,239.36,253.25
3433,pay,Daniel Alexander,"Fisher, Ward and Montgomery",2022-09-11,336.22,220.44,255.26
7354,open,Sandra Morgan,Schultz Inc,2023-06-08,135.09,86.25,105.6
7646,PM,Joseph Burton,Lee-Wood,2022-12-25,283.09,183.84,219.18
4902,chair,Roberto Walker,Martinez-Doyle,2022-09-27,453.35,310.75,337.48
3970,lay,Jason Peterson,Aguilar-Ellis,2023-08-21,209.21,145.13,164.54
7996,prepare,Jeremy Adams,Griffin-Lin,2023-02-28,182.68,110.27,142.26
5402,and,Christine Knight,"Saunders, Randall and Lopez",2022-11-09,427.73,290.61,340.62
8526,hand,Jose Wilcox,"Thompson, Smith and Carpenter",2023-01-04,128.49,83.86,97.1
9879,suddenly,Melissa Wallace,Durham and Sons,2023-04-19,227.94,139.21,178.41
3046,car,Jose Anderson,"Gibbs, Wilson and Johnson",2023-06-01,193.0,129.16,140.23
8933,Congress,Amber Walton,"Nash, Wolf and Pierce",2022-10-18,363.65,252.75,258.2
3929,white,Sharon Sexton,House Group,2022-08-31,280.69,194.21,203.42
8363,for,Paul Mann,Watson-Gonzalez,2023-04-23,207.03,129.11,163.62
7944,end,David Hall,Figueroa-Mullins,2023-03-21,324.1,203.95,233.68
1089,more,Nicole Webb,Ryan Group,2022-10-25,232.24,152.5,174.89
1597,arrive,Aaron Martinez,Cruz-Chan,2023-06-04,323.52,219.47,242.2
8328,dark,Michael Fuller,Smith-Jenkins,2023-01-14,149.76,99.96,118.44
2886,black,Shelby Anderson,Johnson-Hurley,2023-06-20,265.08,181.07,188.73
4290,fund,Kristen Page,Edwards Inc,2023-04-30,493.46,308.17,380.03
4372,suffer,Aaron Goodwin,Buchanan Inc,2023-05-04,79.96,50.88,59.97
5192,capital,Eric Allen,Davis LLC,2022-08-28,372.55,230.03,262.95
9650,play,Linda Willis,"Garcia, Hawkins and Wallace",2023-06-19,271.03,164.44,214.11
8625,happen,Joseph Collins,Osborne Ltd,2022-10-29,417.96,275.85,321.21
5938,career,Tiffany Jimenez,"Richardson, Rodriguez and Garner",2023-02-17,115.26,75.13,80.84
2917,civil,Darlene Vaughn,"Combs, Johnson and Harvey",2023-08-23,324.93,217.76,237.74
9055,family,Audrey Garrison,"Willis, Powers and Wilson",2022-08-30,483.37,337.49,373.74
5106,food,Jo Orozco,Duarte Ltd,2023-07-15,123.14,78.14,87.23
1880,treatment,Tracy Cook,Rodriguez Group,2023-05-24,480.61,333.78,363.14
5082,agree,Edward Fisher,Fuller-Kennedy,2022-09-28,262.84,161.64,189.97
5753,car,Mary Mccullough,"Chandler, Henderson and Beck",2022-09-15,291.47,194.86,231.92
2084,must,Donald Stewart,Velazquez PLC,2023-07-31,178.48,122.33,129.51
1251,wife,Richard Henry,"Pacheco, Alvarez and Jordan",2023-08-17,186.3,130.13,136.08
6830,serve,Joshua Garcia,Frye PLC,2022-11-18,63.92,38.48,47.97
4154,sometimes,Sydney Herman,Butler-Lewis,2023-01-22,232.23,148.32,166.81
8580,member,Kimberly Morris,"Clayton, Owen and Frey",2023-05-06,406.11,282.31,317.63
3524,let,Kayla Thomas,Hernandez-Mitchell,2022-08-29,246.98,169.27,178.2
6138,magazine,Robert Barber,"Adams, Mclean and Lewis",2023-02-09,114.97,76.36,83.46
7370,kitchen,Michael Sanders,"Vasquez, Williams and Miller",2023-01-24,407.28,264.22,311.89
8425,party,Nicole Edwards,Price LLC,2023-07-16,80.32,49.67,62.29
6803,other,Amanda Wright,Aguirre-Smith,2023-01-30,407.59,272.6,314.46
1007,trouble,Susan Reid,Moore Ltd,2023-08-09,133.21,86.14,94.6
9055,director,Curtis Hardin,Myers PLC,2022-12-27,169.52,103.58,118.85
4250,left,Angela English,Arnold-Mcdaniel,2023-01-02,242.45,157.79,174.44
9151,concern,John Rivera,"Martinez, Payne and Murphy",2022-10-25,297.47,205.88,237.24
6768,can,Chris Klein,Hughes-Brown,2023-03-15,82.1,55.23,63.48
6621,doctor,Robert Anderson,Aguilar-Perez,2022-11-08,365.27,231.24,265.52
5801,such,Kimberly Green,Boyd Inc,2023-06-19,338.0,206.52,249.93
9440,ask,Elizabeth Marks,"Parker, Dunn and Richardson",2022-11-07,185.76,117.16,143.08
3600,look,Greg Wilson,Mack-Hester,2023-05-13,246.75,154.17,196.49
6111,position,Wendy Lewis,Evans-Welch,2023-02-20,407.01,253.17,300.15
4178,important,Cody White,"Hall, Morris and Cummings",2023-03-25,433.5,273.72,311.88
5728,rather,Charles Jones,Carpenter LLC,2023-03-02,163.17,114.1,126.83
3991,take,Michael Wade,"Becker, Michael and Ramirez",2023-08-17,323.64,196.6,234.85
6546,interesting,Kyle Willis,"Simpson, Gillespie and Jones",2022-12-21,375.82,247.53,264.82
1100,interest,Megan Wyatt,Hill LLC,2022-12-23,92.77,56.34,72.53
3326,artist,Matthew Armstrong,Franklin PLC,2022-09-30,339.43,221.48,269.73
9619,forget,Deborah Smith,"Davis, Garrett and Coleman",2023-01-08,475.48,324.75,358.44
2177,fast,Shawn Gaines,Evans PLC,2022-10-05,397.2,246.82,313.09
7937,receive,William Jones,Moreno-Edwards,2022-12-11,197.23,137.81,153.17
1169,place,Caleb Jones,Pratt-Thomas,2023-08-07,179.26,112.64,135.74
1889,reach,Zachary Padilla,Nelson PLC,2022-09-12,88.38,56.2,66.51
5682,reveal,Shelly Schmitt,"Graham, Bush and Wolfe",2023-05-23,139.37,87.74,103.58
9154,teacher,Steven Murphy,Williams-Brooks,2023-08-11,222.37,142.66,173.0
4366,popular,Amy Morrow,Valenzuela-Mason,2022-12-06,226.32,144.71,176.95
6452,another,Kayla Peters,"Obrien, Martin and Martin",2023-06-24,367.88,221.53,260.86
2969,modern,Christopher Jackson,Garner-Lee,2023-04-28,344.8,231.05,261.45
5211,southern,Thomas Greene,Larson Inc,2023-02-28,384.61,264.92,278.19
4409,commercial,Shelby Hoffman,Collins LLC,2022-08-26,467.1,316.09,358.49
4960,for,Maria Sanchez,Crawford Inc,2023-08-16,498.64,312.55,388.41
5005,million,Cristina Lopez,"Cummings, Hunt and Larson",2023-06-24,89.14,53.84,69.26
8853,mother,Gary Morrison,"Chavez, Thompson and Lewis",2022-10-24,436.36,285.38,323.04
2952,instead,Valerie Hughes,Wagner-Brown,2023-06-07,89.95,59.11,70.38
2676,bill,Lee Perez,Parker-Rios,2022-11-03,157.84,95.67,120.44
2980,believe,Stephanie Potts,Vargas and Sons,2023-07-26,464.06,283.03,350.19
8825,effort,Robert Brock,Baldwin-Ramirez,2023-03-07,269.58,178.44,215.04
1530,college,David Cervantes,Parker Inc,2023-05-03,375.48,248.78,268.75
3273,life,Jeffery Garrett,"Wilson, Price and Kerr",2023-02-01,50.87,33.52,39.05
3549,health,Mrs. Stephanie Maldonado,Young Group,2023-01-28,460.86,294.56,365.71
8081,bank,Larry Trujillo,Thompson-Holland,2023-03-07,334.48,209.62,244.39
9354,word,Diana Taylor,"Lee, Watson and Taylor",2023-05-02,81.05,51.11,57.7
7807,son,Elaine Hart,"Bentley, Reyes and Johnson",2023-06-07,97.33,67.6,72.01
6439,then,Michael Washington,"Lambert, Sandoval and Simmons",2023-08-09,295.46,181.77,209.97
2948,seat,David Delgado,Brown-Petersen,2023-08-07,210.99,129.03,161.3
6606,animal,Kimberly Valentine,Francis-Baker,2023-08-07,401.85,254.17,316.8
3524,look,Luis Hernandez,Lewis LLC,2023-04-22,60.81,36.93,46.85
1485,leader,Amanda Smith,Jones Ltd,2023-04-16,69.8,43.08,55.08
5062,none,Megan Page,Wilson-Ramirez,2023-02-01,85.6,52.35,65.51
4802,authority,Thomas Harris,Brown PLC,2023-06-29,298.75,200.54,236.86
2659,heavy,Jay Johnson,"Roman, Juarez and Rodriguez",2023-08-07,58.21,37.49,42.33
4664,away,Patrick Hendricks,Salazar-Grant,2022-08-27,356.91,235.72,258.03
8319,executive,Elizabeth Reynolds,Jackson-Mitchell,2023-02-13,426.82,274.08,318.25
3229,PM,Juan Ferguson,"Spears, Baird and Navarro",2023-03-23,287.3,197.19,225.73
9989,in,Debra Moreno DDS,May LLC,2022-09-11,484.23,318.89,372.44
2589,left,Dawn Chavez,"Watson, Underwood and Webster",2023-07-15,406.12,251.06,302.19
9671,decision,John Coleman,"Mclaughlin, Jenkins and Guerrero",2022-12-28,376.04,236.16,269.59
2584,dinner,Jeffrey Gill,Castillo-Bennett,2023-01-28,142.39,90.94,104.32
3749,structure,Alexandria Hill,"Lee, Anderson and Anderson",2023-03-16,100.34,66.41,75.57
3065,act,Matthew Hernandez,"Butler, Guzman and Fernandez",2023-01-02,371.63,224.05,264.11
9646,its,Christopher Lopez,"Velez, Rodriguez and Carlson",2023-06-19,421.88,267.98,327.39
7239,camera,Alicia Walker,Matthews-Jackson,2022-10-13,369.93,229.3,282.02
4248,phone,Kelly Smith,Lee-Jones,2023-03-16,280.27,175.01,219.99
1836,sit,Phillip Jordan,Mitchell PLC,2022-12-25,261.18,168.6,205.65
4974,serious,Alexandra Mcclain,Mckee-Porter,2023-04-22,179.19,116.65,133.74
8345,media,Elizabeth Vazquez,"Wu, Chavez and Cisneros",2022-09-27,142.69,89.11,110.85
3372,born,Darryl Montoya,Smith Group,2023-01-17,250.58,157.54,192.52
5696,poor,Eric Carter,Davis Ltd,2022-11-30,370.88,226.82,288.6
3648,against,Cody Jones,"Stewart, Snyder and Fernandez",2022-12-03,116.44,80.2,88.1
7628,treat,Nicholas Nelson,Lopez Group,2023-07-13,135.44,91.6,97.51
3433,population,David Williams,Henry Ltd,2022-12-01,242.39,167.72,182.22
4882,government,Adam Logan,Collins-Chavez,2023-02-18,260.12,170.88,201.34
9465,for,Derek Becker,Friedman Ltd,2022-10-15,89.72,62.75,70.21
1498,year,Mr. Matthew West,"Johnson, Hernandez and Bell",2022-09-04,472.79,294.03,341.22
4626,bar,Joshua Franco,Dennis-Montes,2023-05-07,56.15,38.52,40.29
3880,nice,Ernest Johnson,"Campbell, Barber and Bush",2022-12-06,386.67,267.85,271.97
7498,evening,Bradley Rogers,"Stuart, Ward and Webb",2023-08-14,213.1,134.58,155.35
5381,under,Ryan Yu,Simmons LLC,2023-03-10,355.44,234.67,255.57
7267,probably,Benjamin Nelson,"Wilson, Gallagher and Reed",2022-10-09,233.97,149.82,186.3
1512,throughout,Joshua Ramirez,"Davis, Sullivan and Huerta",2023-02-18,54.22,37.33,43.29
5909,task,Erica Mclaughlin,West-Doyle,2023-07-19,366.7,239.2,263.95
5234,few,Dominic Hurst,Martin and Sons,2023-01-23,156.87,103.87,114.73
6952,several,Kimberly Watson,Smith-Chen,2022-09-08,345.2,209.5,252.95
4774,which,Paige Macias,Lucero Ltd,2022-09-17,248.57,152.09,194.73
8606,Republican,Michelle Lewis,Garza-Wilson,2022-10-07,58.59,39.62,41.16
9333,between,Heather Montes,Larsen Inc,2022-10-28,89.96,61.5,71.38
4939,lose,Megan Boyd,Wallace-Stevens,2022-12-06,379.04,247.99,293.19
8653,sometimes,Steven Klein,Lewis-Robinson,2023-01-01,88.65,61.23,62.59
1846,how,Jason Davis,White and Sons,2023-02-05,319.72,201.88,234.0
5307,sense,Wanda Liu DVM,Good Inc,2023-04-28,347.81,217.74,249.3
9043,water,John Long,Pena-Jones,2022-11-16,385.87,241.19,307.31
9910,me,Christopher Fox,"Shaw, Oneal and Hampton",2023-02-02,184.99,126.9,142.97
3507,serve,Misty Coleman,"Dixon, Miller and Sims",2023-04-24,150.27,101.44,116.04
7849,one,Aaron Williams,Jones Ltd,2023-05-25,184.97,116.55,135.96
9144,term,Sarah Hawkins,Cox and Sons,2023-02-20,67.05,46.92,53.37
7878,around,Michael Grimes,Bryant-Banks,2022-12-07,183.95,111.59,135.55
7499,summer,Don Cruz,"Bennett, Mack and Greer",2023-04-19,363.08,240.72,286.49
1458,produce,Joseph Haas,Meza Inc,2022-09-18,473.78,327.41,350.34
9048,easy,Keith Williams,Jarvis PLC,2022-12-29,257.4,165.88,182.26
4094,medical,Stephanie Lane,Acevedo-Sparks,2023-03-20,324.52,207.62,233.87
8783,if,Tara Snow,"Jones, Ochoa and Owens",2022-10-13,174.06,108.11,137.77
8478,day,Michael Wright,Berry-Stewart,2022-12-29,337.95,211.41,265.5
3846,as,Hannah Shepherd,Vincent PLC,2023-06-09,154.07,105.38,112.44
7698,their,Joshua James,"Kennedy, Garcia and Alexander",2022-09-30,95.12,62.09,67.57
4485,very,Joseph Poole,Potts Ltd,2023-08-08,317.5,203.61,239.92
9915,take,James Patel,Richardson PLC,2022-11-02,464.14,292.23,341.43
6697,away,Brittany Moreno,Schneider Inc,2023-03-05,384.98,255.1,284.95
1544,rest,Kelly Reed,"Bradshaw, Moore and Gillespie",2022-12-25,273.35,178.4,215.91
6155,reveal,Jason Rhodes,Lamb Ltd,2022-12-03,110.97,69.38,80.84
2784,safe,Mary Ho,Strickland Ltd,2022-12-30,165.29,101.36,124.32
3343,agent,Stephen Doyle,Reynolds-Bennett,2023-04-29,58.22,37.74,41.94
5179,situation,Andrew Green,"Chan, Kelly and Thomas",2023-05-26,132.87,90.99,104.18
5316,yourself,Tiffany Warner,Bass LLC,2023-03-26,155.52,93.61,111.11
5344,answer,Jessica Hill,"Payne, Miller and Woodward",2023-08-13,432.03,267.52,303.32
6493,worker,James Davis,Kennedy-Vega,2022-12-09,222.66,148.58,159.43
8159,herself,Barbara Wagner,Moore-Rodriguez,2022-10-30,278.89,185.08,201.58
5634,similar,Kelly Floyd,Cooper Inc,2022-12-22,452.52,299.28,360.01
7488,military,William Gibson,Perkins-May,2023-03-05,281.58,175.12,218.12
3936,media,Shawn Watts,Kim-Price,2023-01-07,243.3,156.92,176.21
3590,need,Mr. Caleb Hamilton,Harrison and Sons,2023-06-22,309.53,211.07,246.04
9480,serve,Edward Harrington,Love Group,2023-06-26,339.41,209.5,239.33
3626,tree,Lori Walker,"Phillips, Moore and Allen",2023-05-28,320.9,203.29,247.22
7466,behavior,Ricardo Davis,Powers-Randall,2022-11-04,361.18,236.62,288.06
4236,economic,Cameron Price,"Vang, Morgan and Rivera",2022-09-10,82.14,50.73,61.11
1112,operation,Jason Soto,Coffey LLC,2023-04-23,471.42,285.31,350.98
9110,far,Veronica Mann,Martin-Logan,2023-02-25,296.77,206.36,216.96
8535,kind,Ian Garner,"Baxter, Novak and Gates",2023-03-02,200.02,122.11,153.13
4908,others,Rachel Stein,Howell PLC,2023-02-16,310.83,201.59,226.17
9410,face,Alex Reed,Lawson-Lee,2022-12-22,307.41,210.27,238.06
4171,particularly,Tammy Morales,"Williams, Moore and Warren",2023-07-02,108.14,73.27,82.34
3946,catch,William Gonzalez,"Scott, Armstrong and Lewis",2023-03-02,117.02,81.8,92.59
8699,air,Michael David,"Matthews, Bennett and Nichols",2023-01-31,215.2,131.46,162.87
2737,up,Jerry Spence,Price LLC,2023-03-16,216.31,131.89,165.6
4820,suggest,Mrs. Courtney Delgado MD,Nixon-Buckley,2023-05-30,339.79,223.13,257.05
2915,material,Christopher Smith,Johnson-Gomez,2023-06-09,131.13,87.75,92.67
5215,citizen,Maria Roberson,"Sanchez, Combs and Wagner",2023-07-16,102.67,67.76,73.74
3700,line,Kimberly Davis,Smith-Wyatt,2023-01-11,485.41,308.79,384.93
1314,it,Mrs. Marcia Horn,Quinn-Dominguez,2022-12-24,450.33,295.69,315.25
4515,pay,Valerie Bush,Campbell-Haley,2022-11-30,423.61,268.89,319.45
1231,resource,Maria Barker DVM,"Smith, Fitzpatrick and Hardy",2023-03-16,190.19,126.93,141.2
5095,star,Scott Velasquez,Johnson and Sons,2023-04-09,111.51,73.98,81.41
6097,maybe,Tammy Compton,Mack-Lewis,2023-01-19,203.15,136.06,156.97
9757,performance,Terry Collins,Black Ltd,2023-06-14,336.02,217.62,238.93
4382,include,Rachel Rogers,"Mcdonald, Hunt and Thompson",2023-06-11,444.92,270.84,354.9
6299,we,Mr. Mark Allen,"Stone, Oliver and Torres",2023-05-07,141.03,94.31,111.5
4731,lay,Chad Williams,"Rodriguez, Leonard and Patterson",2023-05-27,271.94,167.29,215.39
4244,deep,Jeffery Nixon,"Butler, Berry and Dyer",2023-02-07,78.51,54.23,61.01
1791,phone,Christina Moore,Snyder-Morris,2023-07-13,107.96,74.03,76.93
4170,budget,Beth Wright,Richardson-Gray,2023-01-17,340.25,228.72,267.7
1003,Congress,Sara Greene,Brandt-Waller,2023-08-04,224.61,138.82,169.28
9301,performance,Carrie Roberts,"Cooke, Powell and Maldonado",2023-08-20,93.62,60.64,73.01
7873,evidence,Jessica Miller DDS,Burke Group,2023-05-08,86.09,53.23,64.03
6870,yet,Tracy Miller,Anderson Inc,2023-02-17,215.78,130.25,157.22
1116,computer,Kaitlyn Flowers,"Woods, Yoder and Spencer",2022-12-15,414.06,286.84,308.42
3372,family,Kimberly Perry,Spencer LLC,2023-05-02,207.57,142.71,145.46
8493,customer,Wayne Deleon,Benjamin-Bush,2022-11-23,162.51,110.37,125.11
6684,type,Jenna Ingram,"Cole, Smith and Parker",2023-06-17,450.25,308.92,329.86
7897,sit,Edward Palmer,Barnes PLC,2022-11-29,71.61,46.81,51.52
7180,send,Robert Burke,Flores Ltd,2023-05-28,356.92,228.55,251.09
5585,six,Shawn Clark,Lopez-Foley,2022-12-04,374.03,237.9,289.93
9495,brother,Mr. Daniel Holloway,May-Hall,2023-01-01,228.19,156.21,169.8
5752,child,Vicki Lopez,"Mcfarland, Lee and Garner",2023-07-12,384.96,254.06,303.99
4333,realize,Anthony Meyer,"Barrera, Johnson and Krueger",2022-12-16,331.48,224.68,237.49
4519,education,Tracy Frank,Ray LLC,2022-11-15,276.8,179.09,199.28
2484,career,Roberto Carter,Lloyd-Clark,2022-12-30,127.14,85.58,98.37
4214,high,Curtis Wheeler,"Phillips, Bradley and Hunt",2023-01-18,444.53,308.15,315.7
2532,still,Michelle Wells,Horn Group,2023-01-23,298.89,183.52,221.25
3135,establish,Connor Cooper,Harris Group,2023-03-18,66.78,40.36,51.14
2043,wide,John Yoder,Sims Ltd,2023-07-25,308.22,203.03,223.91
2950,exactly,Brittany Woodward,"Simpson, Pearson and Wu",2022-12-09,481.18,293.09,357.57
3423,cell,Martin Wilson,Vega Group,2023-02-24,421.35,292.56,308.29
8997,hair,John Phillips,Tyler PLC,2023-01-08,122.08,80.56,93.93
6161,either,Jill Wong,"Knox, Conway and Gibson",2023-01-22,198.29,131.79,157.28
3259,trouble,Christina Diaz,Johnson-Hall,2022-09-13,253.01,156.25,193.73
4191,must,Renee Jenkins,Chavez-Vargas,2023-05-03,321.19,194.09,246.32
9639,research,Haley Shaffer,Bradley-Crane,2023-04-01,114.81,75.51,91.77
1271,very,Stephanie Smith,"Harrison, Burke and Davis",2023-03-03,285.11,195.96,214.3
8714,soldier,Carolyn Russell,Garcia PLC,2023-07-22,399.64,272.44,319.25
4008,a,Catherine Byrd,"Navarro, Hall and Cordova",2023-06-13,74.08,50.23,53.7
3073,little,Jessica Nielsen,Phillips-Baker,2022-10-18,196.4,127.4,144.28
8271,three,Ryan Brewer,Richardson Inc,2022-11-07,371.63,226.72,270.86
8711,open,Courtney Wolf,Buckley-Brooks,2023-02-23,498.03,335.21,382.94
1413,take,Michael Williams,Smith-Cruz,2022-10-13,274.91,185.88,201.51
8486,single,Oscar Bishop,Patterson-Cole,2022-08-27,207.63,135.51,162.35
5931,third,Tina Fisher,Davis-Todd,2023-03-04,157.5,98.39,111.11
3031,summer,Sarah Zamora,Miller Inc,2023-03-11,448.34,286.71,357.11
7178,expect,Anthony Heath,Mccall Inc,2023-02-06,51.05,33.33,36.59
9361,turn,Wesley Garcia,"Mcdonald, Coleman and Austin",2022-09-14,249.72,157.62,189.4
1117,help,Larry West,"Riley, Gates and Nichols",2022-11-16,308.49,189.29,221.91
5647,chair,Keith Green,"Johnson, King and Spencer",2023-06-08,325.86,227.31,229.9
4480,church,Brianna Robertson,Paul-Paul,2022-12-13,124.92,77.71,90.91
4311,Democrat,Jonathan Montes MD,"Davila, Miller and Johnson",2023-05-26,405.09,274.16,309.01
1841,believe,Sandra White,Hoffman-Freeman,2023-03-30,283.64,188.49,199.38
7060,loss,Joshua Zavala,Lewis and Sons,2023-06-17,161.13,101.66,113.53
5618,use,Gregg Mccoy,Gray Inc,2022-09-17,99.01,60.66,70.51
6728,total,David Vargas,Swanson Group,2022-10-28,427.48,257.55,315.08
2690,manager,Anthony Hill,Shelton PLC,2023-08-03,272.41,182.45,203.61
8423,wonder,Sophia Harrell,Pearson-Hamilton,2022-11-06,327.73,212.5,233.19
8226,now,Courtney Paul,"Wright, Brown and Turner",2023-07-04,450.57,291.64,323.42
5762,home,Jennifer Rodgers,"Herrera, Howe and Williams",2022-10-25,423.87,294.43,338.8
7247,religious,Kathryn King,Miller-Conley,2023-02-12,482.49,310.81,384.34
8951,over,Jeff Brown,"Perez, Nelson and Flores",2022-11-28,264.58,161.7,200.67
8828,lot,Lauren Rivera,Young-Johnson,2022-09-19,214.07,145.04,153.71
3293,stand,Leslie Fox,"Jones, Sanford and Willis",2022-12-09,218.05,135.92,171.89
8817,when,Matthew Flores,Lynch Ltd,2022-09-01,181.91,116.1,130.91
6408,American,Carolyn Green,"Rice, Ali and Brock",2022-08-29,87.36,58.99,69.8
3195,along,Timothy Hayes,Johnson LLC,2022-10-05,97.15,66.43,70.73
7370,size,John Phillips,"Miller, Snyder and Gardner",2023-05-13,486.24,336.43,357.84
2280,above,Mario Ward,"West, Mills and Campbell",2023-07-05,140.75,91.45,107.34
7380,civil,Mary Daniels,"King, Harper and Hanson",2022-12-13,238.59,154.86,178.99
8542,pretty,David Miller,Ayers-Cruz,2023-03-30,330.1,201.23,252.63
1306,wall,Jason Moore,Valdez-Bradshaw,2022-12-04,109.43,71.8,81.72
5547,beyond,Brad Mason DVM,Chen-Cooper,2022-11-23,459.65,299.46,357.52
6467,into,Heather Richardson,"Contreras, Lozano and Sanchez",2023-01-14,339.37,224.87,243.12
6790,position,Bradley Carrillo,Phillips-Johnson,2022-08-30,441.29,265.78,330.96
5060,voice,Jimmy Roy,Barr-Moore,2023-07-29,411.96,282.41,307.94
9673,stay,John Johnson,Brady LLC,2022-10-03,162.32,106.24,127.94
3527,some,Gail Gamble,"Griffin, Powell and Williams",2022-10-12,72.05,46.28,56.67
5747,house,Michael Dawson,Hernandez-Solis,2023-06-22,297.52,202.28,228.64
7701,just,Sarah Holder,Dominguez-Diaz,2022-10-22,301.7,185.72,235.95
6185,hand,Christina Brown,Wilson PLC,2022-12-17,160.93,97.48,125.25
8839,down,Amy Allen,"Miller, Castro and Hansen",2023-06-19,331.18,228.68,250.74
3825,son,Amanda Crawford,Kim PLC,2023-04-20,58.37,39.61,43.58
1388,social,Jay Morton,Mack Group,2022-09-09,180.79,111.26,137.49
3459,face,Zachary Chambers,Smith-Reyes,2023-05-09,386.27,238.43,286.25
7585,south,Caitlin Howard,"Moore, Smith and Reed",2022-09-01,394.66,246.0,281.2
1400,where,Elizabeth Smith,"Mills, Walker and Meyer",2023-03-23,354.94,243.96,266.45
6907,bag,Kimberly Lewis,"Smith, Robbins and Blanchard",2022-11-29,280.52,174.02,222.46
5385,win,Margaret Nelson,Clark-Jacobs,2023-06-26,259.8,156.64,204.81
