PartNo,PartName,User,Supplier,Date,SupplierQuote,Rec,SettledPrice
1193,data,Kerri Walter,Wade-Marquez,2022-11-02,443.09,306.16,325.61
2440,little,Evan Weaver,Wolfe PLC,2022-12-30,471.14,294.65,339.75
1669,successful,Cynthia Hall,Gates-Harris,2023-07-05,470.86,317.41,338.95
1842,level,Jennifer Green,Cross-Green,2022-11-23,140.1,86.94,101.32
9951,only,Garrett Arnold,Kennedy-Keith,2022-09-30,268.11,167.87,188.81
9807,medical,Kathy Harris,"Smith, Harper and Bryant",2023-07-09,56.39,35.16,41.04
6649,concern,Krista Norris,"Powers, Park and Lewis",2023-02-04,231.64,157.85,171.31
5087,want,David Ramirez,Ruiz-Adams,2023-01-06,63.08,42.83,46.56
5282,focus,Mr. Kevin Andrews,"Snow, Mitchell and Martinez",2022-11-05,337.25,205.88,260.44
1195,his,Patrick Myers,Neal Inc,2023-02-02,304.24,191.74,218.62
9394,room,Nancy Harris,Wallace Ltd,2022-12-29,409.53,285.75,316.97
9626,director,Emily Goodwin,Lawrence Ltd,2022-12-04,348.24,238.96,248.37
6892,eat,William Vargas,Sweeney LLC,2022-12-31,221.18,142.35,160.69
6735,amount,Courtney Vasquez,"Nelson, Owens and Schultz",2023-05-14,427.59,282.51,321.03
4566,meet,Kevin Sawyer,Romero-Willis,2023-08-13,489.47,315.92,359.88
3602,list,Bethany Jackson,James Ltd,2022-12-07,275.27,170.65,217.93
6686,believe,Sean Johnson,"Rodriguez, West and Glenn",2023-01-26,287.96,179.87,224.56
8143,during,Katherine Holder,Farmer-Edwards,2023-05-30,216.09,148.11,161.95
7801,organization,Jody Powell,Johnson Ltd,2023-05-10,398.31,254.93,305.57
9676,office,Denise Clark,Webster Group,2022-09-20,489.18,324.81,345.58
6821,ask,James Melendez,Martinez PLC,2023-06-30,76.18,47.05,59.7
4104,gas,Rachel Kim,Gilbert-Collins,2022-11-22,297.86,202.31,218.58
1053,really,William Johnson,Baird PLC,2023-07-13,448.1,296.16,342.06
1493,seat,Lisa Jones,Baker-Fuentes,2022-11-29,261.1,159.15,184.91
2458,capital,Heidi Sanders,"Brown, Vargas and Rose",2023-05-15,113.3,77.47,86.17
9800,fill,Nicholas Jefferson,Watson Ltd,2023-03-27,360.54,248.11,255.85
5874,stay,April Cruz,Gilbert LLC,2023-01-16,225.85,147.65,158.77
8587,soon,Daniel Rodriguez,Hayes Inc,2023-03-23,281.95,188.39,203.62
2827,bill,Jessica Taylor,"Baker, Webb and Price",2023-08-02,360.68,224.7,252.53
3962,night,Mary Brown,Cox-Smith,2022-10-21,373.71,252.48,267.7
8559,east,Debbie Stephenson,"Oconnor, Olson and Weber",2022-12-28,87.53,55.03,63.65
4729,bar,Theresa White,"Mueller, Williams and Adams",2023-04-29,227.86,145.04,181.06
9282,left,Anthony Lee,Carr Ltd,2023-07-31,254.09,163.84,180.69
5683,stuff,Justin Rivers,Reeves-Rowland,2023-05-22,458.16,306.78,358.45
2763,between,Brian Hodge,Hardin-Whitehead,2023-02-22,402.7,278.88,299.32
4953,mission,Raymond Nguyen,Ross PLC,2022-12-03,67.37,40.69,48.53
9869,let,William Grimes,Ramirez-Adams,2022-12-12,125.68,84.86,97.6
7470,area,Jonathan Bennett,"Martin, Smith and Sanchez",2022-12-10,389.62,272.7,302.36
6198,including,Emily Taylor,"Grant, Singleton and Dunn",2023-03-12,355.52,227.44,271.05
8365,town,Michael Johnson,"Edwards, Malone and Perez",2023-01-09,191.17,127.6,149.27
8602,south,Patricia Stone,Jacobs Group,2023-07-04,451.8,316.13,360.66
7242,talk,Jeffrey Parker III,Dudley and Sons,2023-08-05,454.79,284.63,343.34
6752,hard,James Giles,Garcia PLC,2022-12-25,288.46,185.86,203.92
8736,much,Ana Howe,Vazquez Inc,2023-05-15,147.27,100.48,111.63
1691,trip,Lori Medina,Preston-Stewart,2023-04-21,247.59,169.32,197.48
4430,yeah,Christopher Peterson,"Webb, Blanchard and Valdez",2023-06-15,346.39,208.95,254.02
1218,follow,Stephanie Munoz,Smith-Winters,2023-05-16,236.71,148.9,180.19
3557,station,James Valenzuela,"Mckenzie, Diaz and Coleman",2022-11-17,168.19,112.68,127.46
2248,how,Christopher Thompson,Mosley-Martinez,2023-05-13,417.99,271.05,304.14
7702,section,Mrs. Virginia White,"Thornton, Ashley and Smith",2023-02-01,216.9,149.65,163.25
5154,open,Kimberly Edwards,Ayala LLC,2023-02-22,440.52,276.45,322.93
1293,back,Morgan Arnold,Rogers and Sons,2023-08-10,271.72,164.37,194.79
5944,drop,Amanda Oconnor,"Webster, Trevino and Ellison",2023-05-04,223.91,155.32,177.12
8934,at,Ashley Goodman,"Gonzalez, Pierce and Torres",2022-12-07,488.97,316.67,377.0
9611,tough,Cynthia Brown,Kane-Hudson,2022-10-11,162.7,105.03,128.97
1099,hair,Andrea Evans,Woods PLC,2023-08-22,53.41,37.36,39.0
9289,during,Jennifer Scott,Owens and Sons,2023-03-15,352.1,228.3,269.24
4491,art,Cynthia Gill,Hill-Golden,2023-05-18,206.72,135.43,155.21
5200,this,Danielle Barrett,Chambers-Dyer,2023-01-28,450.71,303.68,324.76
1656,sister,Tonya Dyer,Garcia-Jensen,2022-10-05,313.78,215.38,226.44
5248,care,Laura Gibson,"Kline, Gonzales and Estes",2023-01-10,295.18,187.11,212.73
7447,assume,Bobby Arellano,Murphy-Smith,2023-02-05,402.79,262.92,296.96
8021,cold,Joseph Henderson,Hurst-Allen,2023-03-13,176.81,115.72,136.01
2343,show,Sarah Phillips,Shepherd Group,2023-02-02,384.09,233.96,275.78
2939,real,Alexander White,"Olson, Collier and Mendez",2022-12-21,491.5,295.14,375.27
8874,commercial,Michael Watts,Martin-Davis,2022-10-05,154.1,101.41,112.2
1508,so,Rebecca Smith,"Hernandez, Rowland and Acosta",2023-07-07,431.93,265.78,335.33
3467,story,Craig Knight,Brown Inc,2023-05-19,137.5,86.28,97.56
1333,sign,Catherine Ross,"Fisher, Campbell and Adams",2022-10-07,80.85,52.97,60.71
2158,before,Brenda Harris,Chavez LLC,2022-10-23,188.52,118.84,148.58
5309,with,Gregory Villanueva,"Wheeler, Williams and Smith",2023-03-06,437.45,278.21,312.24
6587,stop,Sarah Daugherty,"Gould, Herrera and Dixon",2023-07-18,324.3,221.69,250.62
8556,matter,Nicole Moore,Wiley-Rodriguez,2023-01-19,149.9,104.74,115.78
5319,camera,Maureen Hicks,"Ford, Gill and Ross",2023-01-08,436.52,283.46,313.85
7360,note,Joshua Hernandez,Colon LLC,2023-07-20,262.59,166.11,193.95
7546,first,Brenda Ochoa,Tran-Bradley,2022-12-03,414.44,287.8,292.66
4915,understand,Karen Miller,Bates Ltd,2023-07-05,106.19,64.71,81.52
6115,economic,Timothy Jones,"Obrien, Chambers and Powell",2023-05-25,58.28,39.55,41.85
6050,individual,Julie Harris,Harmon-Cannon,2022-12-31,484.67,302.76,357.69
5490,work,Michael Leon,"Hull, Duran and Pena",2023-01-28,353.77,232.91,273.52
5826,consumer,Jennifer Boyd,Young-Carroll,2023-04-26,97.56,63.37,74.85
8597,agree,David Martinez,Brown-Burton,2022-10-20,108.47,65.82,83.2
7831,face,Toni Hughes,Nelson Ltd,2022-12-19,283.27,194.97,213.26
4588,nature,Alexander Williams,"Church, Myers and Owen",2023-06-21,217.39,147.15,172.81
6017,coach,Charles Frank,Miller-Nelson,2023-04-12,113.89,77.6,83.41
6800,it,Randy Dunn,"Gregory, Lucas and Berry",2023-05-02,149.16,99.88,116.5
4957,leave,Karen Moore,Pacheco-Palmer,2022-11-05,490.7,314.22,349.39
1035,everything,Kaitlin Lopez,Robinson LLC,2023-01-03,352.8,239.1,279.64
1989,nature,Courtney Mason,Wells LLC,2023-01-13,439.94,269.21,312.0
3892,happy,Michelle Wilson,Garrett PLC,2023-05-31,320.99,213.43,234.18
2377,visit,Michelle Thompson,"Miller, Mooney and Mitchell",2022-11-01,271.47,178.88,195.48
3799,figure,Brian Harris,"Ramos, Bishop and Lewis",2022-10-10,61.44,40.84,47.17
3973,here,Robert Holden,Collier-King,2023-07-29,396.84,262.31,294.53
6490,summer,Karen Martinez,Fox Ltd,2022-11-04,288.79,200.16,219.82
7903,sometimes,Ashley George,Bauer Group,2023-01-24,484.58,316.15,381.17
5399,challenge,Erica Bradshaw,Montgomery-Yu,2023-02-24,232.9,146.14,183.76
1047,similar,Julia Washington,Black-Mccarthy,2023-04-05,465.88,279.75,369.59
9046,city,Dawn Lawson,"Kim, Davis and Blake",2022-11-18,372.27,256.13,290.9
4695,own,Sarah Price,"Mccoy, Garcia and Kirk",2023-04-26,91.21,55.93,71.79
4844,entire,Barbara Gonzalez,"Jones, Hogan and Smith",2022-10-08,141.74,98.16,103.64
5193,floor,Michelle Roth,Allen-Pace,2022-11-04,433.67,301.87,311.84
8848,research,Jason Walters,Bradshaw Group,2023-02-04,79.5,53.82,57.29
7884,thing,Carl Gonzalez,Moore Ltd,2023-06-25,214.18,141.71,151.45
8529,suffer,Kimberly Webb,Taylor-Dixon,2023-03-03,403.3,271.92,282.39
2585,anyone,Richard Coleman,"Swanson, Stephens and Carey",2022-12-10,394.55,269.62,289.63
1302,himself,James Davis,"Anderson, Rodriguez and Mitchell",2023-06-10,391.16,243.08,278.82
7602,nearly,Jacob Hernandez,Allen-Simpson,2023-06-07,391.5,268.74,306.11
9417,spend,Mark Gonzalez,"Sanders, Reyes and Nash",2022-10-14,146.26,99.75,114.93
3245,establish,Christine Taylor,Ramirez-Gutierrez,2023-02-23,407.74,261.46,318.65
7426,guy,Michael Davis,"Osborne, Ramos and Sanders",2022-11-23,429.75,291.94,331.0
6927,election,Caroline Johnson,Dennis-Murphy,2023-05-19,463.65,310.52,328.56
2468,cell,Mario Morris,"Smith, Buck and Sanders",2023-02-13,440.09,297.89,351.16
4454,out,Donald Luna,"Smith, Jackson and Jones",2022-08-30,353.39,212.32,265.81
9923,crime,Katie Wilson,Luna-Potter,2023-06-18,479.67,289.11,370.89
8003,now,Carla Jordan,Washington PLC,2023-01-11,161.76,99.66,114.99
5089,around,Ronald Wood,Young and Sons,2023-07-21,178.89,110.0,138.4
8912,look,Christopher Cardenas,Shea-Powell,2022-09-20,387.84,240.42,274.23
2338,budget,Kristen Martin,Stevens-Joseph,2023-04-28,67.64,41.74,52.44
1238,possible,Rachel Powell,Campbell-Flores,2023-02-21,198.53,138.17,158.59
1192,science,Billy Rogers,"Robinson, Krause and Blanchard",2022-12-29,376.65,228.47,300.09
8760,anyone,John Daniels,Bender-Phillips,2022-10-07,221.88,153.45,176.44
6211,against,Jared Ramos,Aguirre-Barber,2023-08-21,51.12,30.73,40.83
5637,take,Stephanie Edwards,Carlson-Estrada,2022-10-29,262.38,174.62,193.66
5952,set,Alicia Larson,Guzman-Hicks,2022-10-29,284.52,190.75,204.51
3392,goal,Bradley Ross,"Kane, Cole and Alvarez",2023-01-04,436.51,264.2,334.53
3156,that,Henry Winters,"Kennedy, Downs and Gonzalez",2023-07-01,230.94,149.54,174.13
2837,conference,Gregory Phillips,Gonzalez-Newton,2022-09-24,483.31,314.69,385.08
3884,enough,Kelsey Smith,"Lopez, Atkinson and Warner",2023-02-07,142.67,97.0,113.06
5250,understand,Anita Ward,Graham and Sons,2023-01-05,241.58,161.9,171.59
2578,article,Steven Hampton,Delacruz Ltd,2022-08-31,276.49,166.48,208.69
6019,some,Dr. Emily Farmer,Le LLC,2022-09-20,116.85,78.8,92.69
8702,most,Mark Grant,"Wilson, Oconnell and Melton",2023-04-07,271.25,178.98,195.45
7703,environmental,Michael Murray,"Leon, Davis and Olsen",2023-03-03,474.39,308.32,350.17
5655,general,Michael Myers,Jones Inc,2022-11-10,456.55,301.77,337.13
9416,draw,Regina Cox,Barnes-Dunn,2022-12-14,235.25,153.26,180.37
9654,matter,Manuel Massey,Gonzalez-Graves,2023-06-07,453.2,292.81,350.02
5592,evidence,Susan Humphrey,Williamson-Lewis,2023-01-02,232.65,151.29,186.01
7236,team,Sara Wade,Hill Group,2023-05-23,274.18,167.76,217.86
9478,prevent,Nathan Andrade,Davis-Webster,2022-12-31,172.03,109.33,123.95
7622,much,Michael Huber,Smith-Mills,2022-09-10,218.8,144.43,160.52
6423,hold,Melissa Carroll,Fowler LLC,2023-03-23,208.53,141.14,161.34
5263,by,Cheryl Reed,"Maxwell, Parker and Baldwin",2023-06-30,317.73,207.08,242.04
5133,major,Jonathan Bell,Williams-Jackson,2022-12-15,168.08,114.16,132.5
9648,happy,Marissa Kelly,Simpson-Wallace,2023-05-05,434.64,295.71,313.55
2968,yes,Tara Middleton,Lewis-Johnson,2023-02-12,160.77,106.58,121.25
7454,season,Amy Davis,Rodriguez-Kim,2022-10-26,196.89,125.61,148.71
4719,report,Emma Burton,Hardin Inc,2022-12-16,283.98,178.58,200.6
9319,campaign,Chelsea Chen MD,Knight-Oconnell,2023-07-23,370.75,235.83,260.71
4093,difficult,Megan Schultz,Navarro-Hernandez,2023-08-25,52.86,36.6,37.46
3719,billion,Daniel Jordan,Adams and Sons,2023-06-25,52.73,33.12,41.61
7084,stock,Kevin Salas,Walker-Thomas,2023-05-01,254.03,154.0,188.58
1665,suddenly,Kendra Garcia,Hernandez Inc,2023-02-10,181.73,122.03,127.92
7060,choice,Mary Carey,Fields Ltd,2022-12-08,388.23,240.26,289.22
7931,eight,Matthew Pham,Gilbert and Sons,2022-09-06,282.78,189.09,216.97
2756,no,Colton Griffith,Flores-Rowland,2023-05-15,165.03,102.06,123.5
8555,important,Isaac Burton,"Bass, Lane and Brewer",2023-01-04,323.6,206.58,247.73
1259,small,Jesus Chambers,Johnson Ltd,2023-06-25,215.29,143.22,163.24
7319,democratic,Jeremy Snyder,Cervantes-Reyes,2022-12-18,156.47,95.6,116.07
4945,safe,Andrea Johnson,Mcintosh-Foley,2022-10-05,302.79,205.24,235.71
5122,challenge,Kimberly Reeves,"Brown, Thomas and Collins",2023-01-24,323.72,225.88,226.98
7350,opportunity,Heather Gonzalez,"Rice, Randolph and Sweeney",2023-05-05,396.69,261.35,296.74
8480,season,Shane Clark,Martinez-Hall,2023-07-25,72.54,46.84,51.73
5943,medical,Donna Guerra,"Parker, Marshall and Nelson",2023-06-22,409.24,279.69,298.55
1079,approach,Cheryl Goodwin,Williams-Black,2023-05-01,202.21,139.9,143.92
9067,box,Robert White,Buck-Wright,2023-08-19,494.83,303.41,368.05
6811,actually,Kristen Ford,"Kennedy, Higgins and Sweeney",2022-12-22,430.83,294.27,339.14
5691,point,Diana Nelson MD,"Edwards, Allen and Wagner",2023-04-05,238.19,154.35,167.13
9707,rich,Tiffany Garrett,"Lewis, Stevens and Jones",2023-08-26,225.44,154.2,168.92
5228,together,Samantha Hall,Humphrey PLC,2022-10-13,194.23,124.88,139.96
6889,too,Peter Smith,Burnett Group,2023-06-21,176.64,106.64,126.72
5483,huge,Jessica Bridges,Torres-Wilson,2022-11-02,376.99,262.32,292.91
9377,smile,Christopher Hudson,Stephenson-Blake,2023-05-23,469.06,288.58,363.13
1179,decade,Annette House,Pratt LLC,2022-11-27,164.25,110.77,126.57
7741,range,William Stark,"Davidson, Houston and Rogers",2022-12-05,305.07,212.58,230.6
7516,various,Christina Lewis,"Wong, Parks and Jones",2022-11-01,137.71,96.17,106.21
6332,indeed,Justin Barber,Graham-Alexander,2022-10-17,498.59,327.56,392.63
1216,lawyer,Holly Peters,"Henderson, Fuller and Ray",2023-06-13,261.77,180.06,187.12
7121,training,Thomas Smith,"Estrada, Ramirez and Mcfarland",2023-03-02,141.0,97.58,103.61
6057,read,Lisa Smith,"Baxter, Barnes and Rivera",2023-06-05,278.97,185.32,220.86
5254,perform,Wendy Guzman,"Travis, Stein and Gordon",2023-04-05,117.51,76.97,89.69
9413,process,Jose Martin,Peterson-Campbell,2023-05-26,360.05,234.81,265.79
8642,hard,Roger Jones,"Kelly, Little and Yates",2022-10-26,343.13,224.88,243.09
4242,almost,Roger Daniel,Campos-Rodriguez,2022-09-19,95.42,58.36,73.39
1327,truth,Keith Perkins,Diaz-Harrison,2022-09-15,415.98,256.11,326.72
8565,maybe,Kevin Scott PhD,Fitzgerald Inc,2022-09-17,90.75,57.12,63.62
5481,range,Stacy Price,Livingston and Sons,2023-05-15,65.85,44.05,46.85
3911,public,Ashley Williams,Bryant-Potts,2022-09-26,87.35,59.09,61.46
4810,beat,Lisa Pierce,Fitzgerald-Powell,2023-01-24,136.48,89.17,104.12
7694,address,Maria Johnson,"Schroeder, Hughes and Holmes",2023-02-10,498.82,317.67,355.12
1075,control,Brooke Howard,"Kelly, Riley and Estrada",2023-03-12,183.5,126.91,133.5
9947,free,Michael Ferguson,Brown-Harris,2022-08-26,78.35,50.19,55.04
2732,coach,Paul Reid,Higgins Inc,2022-10-05,489.96,294.13,345.91
6290,ability,Amanda Williams,"Baker, Reed and Clark",2023-06-20,219.94,150.11,156.23
7821,significant,Vicki Taylor,"Lloyd, Adams and Goodman",2022-11-29,451.06,275.27,347.12
7054,when,James Vazquez,Watkins-Thornton,2023-05-19,250.19,169.27,198.86
2117,contain,Jim Myers,Wilson PLC,2023-02-17,88.18,59.54,64.79
3272,surface,Mr. Roberto Walsh,"Miller, Moore and Fisher",2022-12-26,237.8,158.09,174.82
5939,customer,Carmen Guerra,Taylor PLC,2022-10-24,346.31,214.56,259.31
2577,perform,Zachary Fleming,"Perkins, Johnson and Macdonald",2022-10-30,314.46,194.88,250.3
5940,section,Danielle Webb,Vincent Ltd,2023-01-04,256.0,176.97,190.67
8322,say,James Weaver,Howard PLC,2023-03-26,409.26,279.35,315.27
9867,which,Mary Williams,Gordon-Watkins,2023-02-20,242.58,159.94,179.19
3595,pick,Bonnie Kim,Mooney and Sons,2023-07-18,476.56,318.8,357.08
9841,rule,Terry Trujillo,Knapp LLC,2022-11-04,414.69,281.56,313.19
6779,western,Jose Robinson,Dougherty-Rodriguez,2023-06-03,135.46,83.32,98.41
1623,model,Jennifer White,Diaz-Gray,2023-05-30,222.29,154.14,166.42
9806,meet,Sarah Orozco,"Warren, Lewis and Dunlap",2023-01-28,270.23,172.07,199.01
6662,bed,Sarah Hayes,Miller-Snyder,2022-10-02,126.98,81.89,91.39
1218,book,Dustin Boyd,"Herring, David and Holland",2023-07-02,465.99,302.0,364.02
5037,computer,Cody Bradley,Neal Ltd,2023-08-11,172.44,111.59,124.34
9731,feeling,Karen Smith,"Frye, Stevens and Smith",2022-09-27,200.09,133.6,145.72
6281,senior,Andrea Miller,"Dean, Mitchell and Castro",2023-01-20,176.46,106.64,124.62
5165,force,Lori Moyer,"Li, White and Wilkins",2023-08-25,384.31,261.37,282.51
8145,difficult,Nathaniel Garza,Becker-Matthews,2022-10-26,477.57,297.92,378.35
2959,father,Jared Moore,Padilla-Holmes,2023-06-02,398.91,245.96,292.12
6253,open,Samuel Patton,"Bonilla, Jones and Morgan",2023-03-27,456.31,298.28,321.62
2754,do,Adrian Vasquez,Burke Ltd,2023-02-02,375.04,258.7,270.66
3053,more,Robert Bernard,Rice-Sanchez,2022-12-06,211.1,141.57,151.34
5829,specific,Maria Burke,Jones-Thomas,2023-03-03,346.21,210.46,266.66
3404,process,George Hoffman,Lewis-Howard,2023-01-06,413.16,269.16,304.2
3808,mention,Tamara Burton,Thomas Group,2023-02-02,433.08,297.88,315.6
1768,great,Robert Rhodes PhD,"Hall, Fletcher and Sanchez",2022-11-10,363.77,239.01,284.77
9831,clearly,Abigail Benson,Robertson Group,2022-12-25,87.2,54.46,65.04
5689,life,Austin Jennings,Freeman-Norris,2022-10-10,250.85,164.09,181.98
8884,wrong,James Lopez,"Parks, Gibbs and Rodriguez",2023-01-06,210.52,127.41,166.92
3443,responsibility,Adam Lynch,Vasquez-Cordova,2023-07-14,218.9,144.23,161.42
5685,race,Scott Bell,Porter LLC,2022-11-27,192.75,132.51,140.82
2337,nearly,Lisa Kent,"Wheeler, Jones and Harper",2022-11-18,469.87,309.89,366.1
3875,whom,Connie Medina,"Wilson, Christian and Murphy",2023-01-20,268.07,177.04,196.47
5570,new,Donna Smith,"Pacheco, Brooks and Mendoza",2023-02-10,363.81,236.72,264.78
1330,as,Laura Baker DDS,Johnson-Paul,2022-10-14,68.16,44.87,52.59
8478,society,Roberto Jones,Foley PLC,2023-02-10,234.42,160.08,171.14
1052,six,Bob Watson,Rice-Campbell,2023-07-24,181.78,114.51,143.31
4049,everything,Shelia Morales,Ball PLC,2023-04-16,332.15,199.3,260.52
6685,true,Jason Foster,"Davis, Berg and Martin",2022-12-06,292.52,203.86,229.63
2114,positive,Jeremy Clark,Ryan Ltd,2022-09-11,225.51,140.97,178.84
4473,staff,Daniel Chen,"Marks, Chang and Hill",2023-01-20,278.18,180.17,211.36
7206,quality,Carrie Brown DVM,Montoya PLC,2022-12-03,359.01,239.28,275.86
3837,thank,Alyssa Mcdonald,Moss LLC,2023-06-14,69.06,48.01,52.41
8043,summer,Adam Kelly,"Mccullough, Lloyd and Boone",2023-01-19,267.35,170.18,208.14
5889,adult,Maria Simpson,"Dudley, Richardson and Martin",2022-11-10,268.35,180.99,213.61
6878,take,Anthony Sullivan,Cobb-Barber,2023-07-02,483.24,337.54,358.38
6474,meet,Jessica Scott DVM,Randall-Collins,2023-03-03,200.64,130.79,152.43
7322,mind,William Hester,Daniel-Davis,2023-02-13,106.68,74.0,82.17
9656,six,Adrian Harris,Sherman-Burns,2023-04-05,278.44,193.01,201.49
8684,central,Diana Campbell,"Davis, Harris and Andrews",2023-08-25,435.58,298.28,318.28
2738,be,Erin Henry,"Case, Johnson and Escobar",2023-08-21,309.69,190.71,228.56
8020,gun,Gregory Smith,Gonzalez-Sweeney,2023-07-15,206.84,128.12,163.2
2807,child,Douglas White,"Murphy, Cross and Ross",2023-01-25,270.25,179.21,193.19
6377,operation,Tiffany Duffy,Johnson-Little,2022-09-01,359.38,227.43,282.55
8241,believe,Mark Davis,"Anderson, Becker and Dawson",2023-06-16,180.62,117.86,126.76
7380,answer,David Brooks,"Williams, Hardin and Lewis",2022-10-06,225.69,154.18,169.49
4045,generation,Lindsay Lowe,"Stokes, Holland and Harper",2023-07-10,275.69,177.31,214.46
9480,example,Benjamin Wright,Wheeler PLC,2023-06-29,325.74,196.84,255.02
7795,fight,Rebecca Maddox,"Long, Cunningham and Collier",2022-09-11,156.02,104.55,121.82
2330,hear,Bianca Thomas,Ruiz and Sons,2022-10-25,348.9,236.81,265.38
7864,stuff,Melissa Richards,Hurst-Carter,2022-12-06,138.72,90.69,106.87
4156,add,Maria Ramos,Brown LLC,2023-02-07,219.52,151.35,154.96
4112,fill,Albert Dickerson,Contreras PLC,2023-06-07,365.79,243.14,263.47
7747,the,Jason Chapman,"Jones, Livingston and Holt",2023-08-02,215.75,150.95,165.54
5825,husband,Heather Reynolds,May-Tate,2022-09-26,407.34,268.0,325.85
1337,home,John Levine,Macias PLC,2023-02-25,415.11,274.02,328.97
6882,our,Kyle Lee,Torres-Perry,2022-10-02,277.58,167.75,196.91
8549,wear,Ryan Carter,Fletcher-Cook,2022-11-03,378.46,260.46,293.85
5099,vote,Leonard Pitts,"Hardy, Kennedy and Shaw",2023-08-18,105.69,67.46,78.55
5702,teach,Cynthia Lopez,Turner Ltd,2023-04-15,111.27,67.63,85.1
7035,wrong,Allison Gibbs,White Inc,2022-09-08,350.96,229.15,250.43
4156,space,Alexander Carroll,Lewis-Torres,2023-03-31,499.25,326.5,366.62
3495,man,Olivia Thornton,"Brewer, Lee and Pham",2022-08-31,111.9,76.34,84.98
2377,some,Shawn Wheeler,"Mccullough, Ford and Jackson",2023-04-03,388.55,243.03,272.12
4940,figure,Amanda Contreras,Guzman and Sons,2023-05-25,191.55,116.91,144.47
7775,federal,Kelly Wilson,Little-Wright,2022-10-19,145.85,98.37,110.89
7343,stop,Joseph Bailey,"Ward, Delgado and Rodriguez",2022-11-07,227.17,153.59,162.31
1292,go,Luis Dixon,Spence Inc,2023-05-24,327.93,201.68,246.55
3255,there,Dawn Ballard,Allen and Sons,2023-03-08,225.12,137.3,176.18
9220,road,Paul Jones,"Fox, Roy and Turner",2023-02-09,395.51,249.03,277.87
2953,seat,William Lee,"Smith, Burton and Strickland",2023-08-01,201.71,133.32,152.12
8449,able,Christopher Davis,Stanton LLC,2023-04-14,65.6,41.35,47.6
9643,member,Lindsay Holmes,Carroll-Alvarez,2022-10-16,249.75,166.77,190.04
7497,decade,Thomas Stokes,Collins-Valentine,2022-10-18,304.16,190.28,235.91
4789,put,Paul Mahoney,Moore-Thomas,2023-01-10,275.82,171.12,216.32
3335,network,Nathan Boone,Gilbert-Gardner,2022-10-25,88.69,55.37,70.05
2792,great,Sylvia Sullivan,Stokes Ltd,2022-10-17,266.39,183.1,211.6
4886,record,Vincent Mclean,Webster and Sons,2022-11-01,223.28,139.65,167.96
5116,artist,Stephen Curtis,Bradley-Cook,2023-01-29,188.57,117.36,145.07
6941,late,Anna Woodard,"Nguyen, Yoder and Woods",2023-06-07,72.27,48.32,54.01
4658,meet,Alexandra Hale,"Turner, Arnold and Wells",2022-11-24,123.88,86.3,87.58
7873,government,Tara Bauer,Cole-Flores,2023-08-18,235.65,141.99,173.31
9541,bad,Karen Daniel,Romero-Johnson,2023-06-23,174.83,105.99,124.45
5917,picture,Jacob Kennedy,Beck-Velazquez,2023-07-01,402.64,277.41,299.0
4961,raise,Alexis Mcdonald,Fields Group,2023-06-13,322.23,219.51,230.58
9639,return,Carmen Johnson,Torres Group,2022-12-13,310.43,209.69,224.5
3180,image,Shane Washington,Carr-Simon,2022-12-11,240.88,154.79,169.5
9534,red,Jonathan Brewer,Wallace PLC,2023-05-24,378.16,228.8,283.44
1061,mention,Anthony Walker,Gomez-Pearson,2023-07-02,189.07,121.65,139.33
3191,security,Jason Parker,Thomas-Rivera,2023-08-20,289.75,178.69,211.89
2376,employee,Dawn Becker,Hernandez-Turner,2023-07-26,444.77,305.69,312.26
8844,other,Scott Oliver MD,Martinez-Montgomery,2023-02-22,430.75,263.96,344.58
5007,up,Michelle Wilkerson,"Kelley, Richards and Pierce",2023-06-21,466.08,287.2,369.79
4867,walk,Adam Jacobs,Ritter-Lowe,2023-06-16,139.47,90.35,99.46
6811,than,Lauren Armstrong,Hicks PLC,2022-11-07,120.18,81.31,84.62
2615,phone,Rebecca Conrad,Vaughn Ltd,2022-11-15,215.9,141.19,155.15
4010,industry,James Nunez,Ramirez-Butler,2023-05-03,286.76,179.26,227.87
8764,believe,Donna Williams,Bonilla and Sons,2023-06-13,136.59,87.0,96.69
9269,may,Aaron Lopez,Silva PLC,2023-02-10,107.79,67.72,86.18
6104,business,Mark Thomas,"Riley, Vasquez and Hardin",2023-05-27,437.52,264.28,313.37
2527,test,Tiffany Howard,Martinez-Mendez,2022-11-12,67.22,45.53,51.36
6552,work,Judith Hammond,Jacobs LLC,2023-05-13,136.71,95.32,97.31
7177,down,Jennifer Stone,Davenport-Wright,2022-09-27,493.04,336.66,352.81
2566,nothing,Michael Johnson,"Archer, Willis and Castro",2023-07-04,293.01,181.73,222.15
9898,citizen,Taylor Barr,Norris Inc,2022-11-23,342.78,234.04,259.13
2062,budget,Carrie Soto,Newton Inc,2023-05-08,460.55,300.98,364.14
9333,everyone,Evan Wong,Meyer-Nguyen,2023-08-09,316.4,207.65,231.16
4213,position,Sydney Black,Davis-Hayes,2022-12-11,82.77,50.33,63.16
1952,thank,Andrew West,"Schmidt, Ellison and Miller",2023-01-04,204.09,141.14,152.04
4071,size,Beverly Lee,Newman-Anderson,2023-01-27,397.62,248.71,316.22
7284,field,Kathy Christensen,Mejia-Richards,2022-10-06,66.82,45.24,50.59
3421,law,Alyssa Stark,Johnson-Bennett,2023-03-14,153.93,96.45,116.7
7112,religious,Tyler Anderson,Long LLC,2023-03-22,457.51,305.68,359.17
