PartNo,PartName,User,Supplier,Date,SupplierQuote,Rec,SettledPrice
7473,Hex Nut,Adam Hickman,"Davis, Hawkins and Smith",25-03-2023,489.91,315.1,344.12
9038,Hex Nut,Daniel Jones,Hill PLC,25-03-2023,310.21,212.14,217.46
1973,Hex Nut,David Williams,Castillo Inc,25-03-2023,358.81,237.2,269.75
4178,Hex Nut,Cody White,"Hall, Morris and Cummings",25-03-2023,433.5,273.72,311.88
5673,Hex Nut,Robert Nelson,"Obrien, Harper and Burke",26-03-2023,326.36,196.69,257.69
2380,Hex Nut,John Ferguson,"Cabrera, Foley and House",26-03-2023,308.51,195.98,229.65
1700,Hex Nut,Heather Brown,Pugh-Patterson,26-03-2023,320.07,208.32,238.97
5316,Hex Nut,Tiffany Warner,Bass LLC,26-03-2023,155.52,93.61,111.11
2308,Hex Nut,Matthew Cummings,Blake PLC,27-03-2023,309.8,203,246.66
8459,Hex Nut,Tanya Fisher,Hernandez Inc,28-03-2023,252.36,168.95,200.44
2542,Hex Nut,Justin Diaz,Diaz-Jones,28-03-2023,339.67,219.8,270.19
3323,Hex Nut,Elizabeth Hensley,"Gardner, Fuller and Edwards",29-03-2023,375.53,241.35,284.5
8441,Hex Nut,Mrs. Diana Carey,"Edwards, Long and Garcia",29-03-2023,269.94,165.44,204.36
3150,Hex Nut,Shane Lowe,"Smith, Mcguire and Carlson",29-03-2023,204.6,131.75,161.97
7894,Hex Nut,Thomas Olson,Barnes-Anderson,29-03-2023,393.59,263.75,284.84
9533,Hex Nut,Nicholas Howell,Montgomery-Johnson,30-03-2023,162.38,101.01,129.2
3491,Hex Nut,Carolyn Schwartz,Hood-Campbell,30-03-2023,481.23,292.06,368.34
1841,Hex Nut,Sandra White,Hoffman-Freeman,30-03-2023,283.64,188.49,199.38
8542,Hex Nut,David Miller,Ayers-Cruz,30-03-2023,330.1,201.23,252.63
3500,Hex Nut,Vincent Watson,Ellis PLC,31-03-2023,342.09,238.43,265.66
8214,Hex Nut,Cody Gibson,Santana-Hicks,31-03-2023,59.82,36.27,44.65
1794,Hex Nut,Michael Harvey,"Foster, Rogers and Dyer",31-03-2023,496.87,338.95,368.18
4280,Hex Nut,Steven Hurst,Zhang-Sims,31-03-2023,236.34,155.09,178.16
9620,Hex Nut,Ashley Chen,Downs LLC,31-03-2023,350.4,213.45,248.72
3115,Hex Nut,Jacob Warren,Berry-Gonzalez,31-03-2023,277.59,184.8,216.51
9389,Hex Nut,Brandon Harding,"Bryan, Lucas and Adams",01-04-2023,163.61,108.97,120.84
8040,Hex Nut,Julie Powers,Washington PLC,01-04-2023,122.28,84.08,87.31
9639,Hex Nut,Haley Shaffer,Bradley-Crane,01-04-2023,114.81,75.51,91.77
2732,Hex Nut,Terri Jones,Farrell Group,02-04-2023,439.13,288.14,321.96
3699,Hex Nut,Kevin Rodriguez Jr.,"Lee, Thomas and Bradley",02-04-2023,377.44,236.35,273.39
4248,Hex Nut,Mark Hicks,King and Sons,02-04-2023,375.07,249.31,268.45
1197,Hex Nut,Kirsten Wilson,"Anderson, Mcdaniel and White",03-04-2023,323.69,202.89,229.85
5810,Hex Nut,Melissa Morgan,"Lawrence, Johnson and Miller",03-04-2023,222.49,144.65,156.64
2845,Hex Nut,Kerry Manning,Welch-Bennett,03-04-2023,261.54,163.04,194.4
9491,Hex Nut,Diane Rodriguez,Smith-Mccall,04-04-2023,318.67,201.06,243.62
4404,Hex Nut,Lisa Stewart,Hart-Reeves,05-04-2023,84.86,57.46,60.01
7359,Hex Nut,Rita Mills,Marshall-Hall,06-04-2023,132.52,91.29,98.33
7792,Hex Nut,Melinda Stevens,"Horton, Lamb and Lynch",06-04-2023,145.61,100.25,102.39
8075,Hex Nut,Christopher Jones,Turner PLC,07-04-2023,446.25,299.44,351.47
9963,Hex Nut,Isabel Thomas,Larsen Group,07-04-2023,262.1,175.3,206.12
7840,Hex Nut,Jennifer Perkins,"Jones, Ramsey and King",07-04-2023,478.83,313.75,369.23
3982,Hex Nut,Dr. Sarah Ray DDS,Edwards and Sons,08-04-2023,135.93,86.97,102.87
5664,Hex Nut,Shelby Perry,"Duffy, Kaufman and Andrade",09-04-2023,194.52,122.45,136.95
5095,Hex Nut,Scott Velasquez,Johnson and Sons,09-04-2023,111.51,73.98,81.41
1415,Hex Nut,Richard Wilson,"Campbell, Anthony and Miller",10-04-2023,129.09,83.23,94.89
3072,Hex Nut,Deborah Andrews,Roy-Holmes,10-04-2023,470.69,317.59,358.93
3024,Hex Nut,Megan Rodriguez,"Quinn, Davis and Woods",11-04-2023,278.28,182.29,212.12
3026,Hex Nut,Mary Mcdonald,"Wilson, Jenkins and Martinez",12-04-2023,188.55,115.66,135.14
8174,Hex Nut,Victoria Lam,Turner Ltd,13-04-2023,251.49,155.94,194.67
3210,Hex Nut,Lisa Wilson,"Chaney, Jones and Lynn",13-04-2023,236.12,161.89,171.42
8300,Hex Nut,Angela Smith,"Becker, Herman and Turner",13-04-2023,300.83,195.67,227.97
2031,Hex Nut,Tiffany Barnett,Hale-Davis,14-04-2023,276.16,173.22,217.86
2686,Hex Nut,Amber Watts,"Young, Wall and Johnson",15-04-2023,444.28,309.35,319.75
8393,Hex Nut,Steven Miller,"Allen, Jones and Young",15-04-2023,344.04,234.27,260.1
1485,Hex Nut,Amanda Smith,Jones Ltd,16-04-2023,69.8,43.08,55.08
1558,Hex Nut,Ashley Rodriguez DDS,Mccoy-Tucker,17-04-2023,314.47,203.36,231.86
2386,Hex Nut,Linda Norris,Adams-Williams,17-04-2023,135.94,90.29,104.15
9345,Hex Nut,Ashley Alexander,Yates-Ryan,17-04-2023,219.46,153.18,161.74
4713,Hex Nut,Michael Wright,Bryant PLC,17-04-2023,131.82,82.17,103.16
2720,Hex Nut,Eric Alvarez,"Mccoy, Hall and Rice",18-04-2023,186.09,117.73,142.23
7501,Hex Nut,Linda Burgess,Murray-Garcia,18-04-2023,241.52,167.87,169.42
3393,Hex Nut,Amber Osborne,Leon and Sons,19-04-2023,234.29,150.18,174.89
9220,Hex Nut,James Herman,"Reed, Kane and Wang",19-04-2023,250.34,165.3,198.28
9919,Hex Nut,Victoria Diaz,Liu Group,19-04-2023,482.37,324.88,341.23
4313,Hex Nut,Lauren Ramirez,Horne PLC,19-04-2023,106.16,69.18,84.7
9879,Hex Nut,Melissa Wallace,Durham and Sons,19-04-2023,227.94,139.21,178.41
7499,Hex Nut,Don Cruz,"Bennett, Mack and Greer",19-04-2023,363.08,240.72,286.49
9511,Hex Nut,Heather Mcdonald,Meyer-Bailey,20-04-2023,148.01,95.59,105.12
7556,Hex Nut,Michelle Berry,Lewis-Freeman,20-04-2023,122.02,79.65,87.09
7014,Hex Nut,David Delacruz,Shaw Ltd,20-04-2023,458.88,307.22,362.12
3825,Hex Nut,Amanda Crawford,Kim PLC,20-04-2023,58.37,39.61,43.58
9311,Hex Nut,Nancy Vasquez,"Lynch, Lawson and Dillon",21-04-2023,474.63,305.55,341.09
3144,Hex Nut,Steven Evans,Miller Ltd,22-04-2023,442.86,283.14,312.98
8563,Hex Nut,Anthony Miller,Jackson-Jefferson,22-04-2023,479.79,335.22,379.64
3524,Hex Nut,Luis Hernandez,Lewis LLC,22-04-2023,60.81,36.93,46.85
4974,Hex Nut,Alexandra Mcclain,Mckee-Porter,22-04-2023,179.19,116.65,133.74
4566,Hex Nut,Mark Garcia,"Key, Wilson and Woodward",23-04-2023,61.41,42.79,44.05
8363,Hex Nut,Paul Mann,Watson-Gonzalez,23-04-2023,207.03,129.11,163.62
1112,Hex Nut,Jason Soto,Coffey LLC,23-04-2023,471.42,285.31,350.98
3507,Hex Nut,Misty Coleman,"Dixon, Miller and Sims",24-04-2023,150.27,101.44,116.04
4959,Hex Nut,Kathleen Chandler,Bennett LLC,26-04-2023,475.02,292.55,350.88
9459,Hex Nut,Jennifer Sharp,Palmer Group,26-04-2023,233.87,145.33,181.33
2337,Hex Nut,Dylan Valdez,Sutton PLC,27-04-2023,495.52,341.38,377.52
1950,Hex Nut,Elizabeth Perez,Parks Ltd,27-04-2023,385.18,239.92,282.13
3920,Hex Nut,Jonathan Jones DVM,"Carroll, Davis and Flynn",27-04-2023,363.17,247.47,269.16
2969,Hex Nut,Christopher Jackson,Garner-Lee,28-04-2023,344.8,231.05,261.45
5307,Hex Nut,Wanda Liu DVM,Good Inc,28-04-2023,347.81,217.74,249.3
8149,Hex Nut,Rachel Dawson,Bentley-Nelson,29-04-2023,157.92,100.95,115.1
3343,Hex Nut,Stephen Doyle,Reynolds-Bennett,29-04-2023,58.22,37.74,41.94
1329,Hex Nut,James Maxwell,Snyder-Tate,30-04-2023,363.5,226.4,259.87
4290,Hex Nut,Kristen Page,Edwards Inc,30-04-2023,493.46,308.17,380.03
9586,Hex Nut,Lisa Wells MD,Wright PLC,01-05-2023,94.1,57.3,66.71
7890,Hex Nut,Savannah Collier,Ewing Group,01-05-2023,409.7,260.64,318.58
7051,Hex Nut,Cole Tate,Calhoun-George,01-05-2023,391.53,263.21,302.73
4997,Hex Nut,Lisa Wade,Smith LLC,02-05-2023,165.01,114.87,124.79
5872,Hex Nut,Joseph Robinson,Edwards Group,02-05-2023,104.96,71.45,80.26
7312,Hex Nut,Tamara Lee,Martin-Evans,02-05-2023,234.86,140.96,171.71
6231,Hex Nut,Thomas Robertson,Young Ltd,02-05-2023,420.74,280.91,304.39
9354,Hex Nut,Diana Taylor,"Lee, Watson and Taylor",02-05-2023,81.05,51.11,57.7
3372,Hex Nut,Kimberly Perry,Spencer LLC,02-05-2023,207.57,142.71,145.46
6842,Hex Nut,Meagan Bonilla,"Sanchez, Savage and Arnold",03-05-2023,149.3,91.88,113.04
1530,Hex Nut,David Cervantes,Parker Inc,03-05-2023,375.48,248.78,268.75
4191,Hex Nut,Renee Jenkins,Chavez-Vargas,03-05-2023,321.19,194.09,246.32
4372,Hex Nut,Aaron Goodwin,Buchanan Inc,04-05-2023,79.96,50.88,59.97
1229,Hex Nut,Robin Hughes,"Tanner, Gilbert and White",05-05-2023,220.46,135.54,168.93
4265,Hex Nut,Henry Flores,Mcclain-Dennis,06-05-2023,261.83,163.76,198.33
2322,Hex Nut,Kenneth Meyer,Gutierrez and Sons,06-05-2023,491.94,297.74,392.48
7608,Hex Nut,William Vasquez,Wood-Daniels,06-05-2023,77.03,49.21,60.05
8580,Hex Nut,Kimberly Morris,"Clayton, Owen and Frey",06-05-2023,406.11,282.31,317.63
6245,Hex Nut,Michael Aguirre,Horton-Rojas,07-05-2023,476.84,313.91,379.83
5575,Hex Nut,Michael Herrera,Banks Inc,07-05-2023,186.63,129.05,141.81
4626,Hex Nut,Joshua Franco,Dennis-Montes,07-05-2023,56.15,38.52,40.29
6299,Hex Nut,Mr. Mark Allen,"Stone, Oliver and Torres",07-05-2023,141.03,94.31,111.5
5507,Hex Nut,Mathew Hurst,Pacheco PLC,08-05-2023,94.52,60.24,74.38
7412,Hex Nut,Cynthia Braun,Moore-Juarez,08-05-2023,251.8,152.05,177.63
9361,Hex Nut,Mr. Adam Barnett,Parker-Stevens,08-05-2023,168.74,107.09,130.46
3390,Hex Nut,Deborah Vargas,"Brooks, Wilson and Orr",08-05-2023,279.48,187.71,205.49
7975,Hex Nut,Mr. Evan Cochran,Marshall-Huffman,08-05-2023,349.61,219.88,253.6
4558,Hex Nut,Jessica Ortiz,Turner-Miller,08-05-2023,278.99,185.04,222.97
7873,Hex Nut,Jessica Miller DDS,Burke Group,08-05-2023,86.09,53.23,64.03
9684,Hex Nut,Marissa Cox,Martin-Perez,09-05-2023,279.05,183.34,196.41
1185,Hex Nut,Jacob Gonzales,"Robinson, Garcia and Wells",09-05-2023,429.07,273.2,312.13
3459,Hex Nut,Zachary Chambers,Smith-Reyes,09-05-2023,386.27,238.43,286.25
7598,Hex Nut,Donald James,"George, Allison and Rojas",10-05-2023,437.53,304.47,321.53
4216,Hex Nut,Robert Wood,Allen PLC,10-05-2023,401.16,255.54,317
1162,Hex Nut,David Ross,Middleton PLC,10-05-2023,89.13,57.63,63.47
3176,Hex Nut,Timothy Smith,"Mccarty, Armstrong and Robertson",11-05-2023,307.8,210.63,219.72
8722,Hex Nut,Scott Gray,Kelley LLC,11-05-2023,299.17,195.27,231.85
8231,Hex Nut,Erik Miller,"Pacheco, Guzman and Cross",11-05-2023,114.95,78.84,83.22
2881,Hex Nut,Beth Dougherty,Stewart-Montgomery,12-05-2023,365.37,234.62,279.44
3751,Hex Nut,Kelly Hayes,Clayton-Perez,12-05-2023,151.18,93.69,112
7513,Hex Nut,Dustin Gibson,Arellano PLC,13-05-2023,267.65,179.22,202.76
1407,Hex Nut,Sarah Sanchez,Livingston-Vaughan,13-05-2023,441.29,268.46,327.7
9508,Hex Nut,Paul Cisneros,Edwards-Wheeler,13-05-2023,260.48,168.61,191.91
1083,Hex Nut,Amber Thompson,Cervantes-Bell,13-05-2023,286.71,178.09,213.84
8374,Hex Nut,Gabriel Johnston,Smith Ltd,13-05-2023,120.7,81.34,91.53
5366,Hex Nut,Janet Turner,"Jarvis, Ward and Shah",13-05-2023,443.88,301.47,343.74
3600,Hex Nut,Greg Wilson,Mack-Hester,13-05-2023,246.75,154.17,196.49
7370,Hex Nut,John Phillips,"Miller, Snyder and Gardner",13-05-2023,486.24,336.43,357.84
5139,Hex Nut,Robert Ramos,"Rodriguez, Robinson and Oliver",14-05-2023,314.19,215.38,250.86
3163,Hex Nut,Thomas Richardson,"Rivera, Maldonado and Chavez",14-05-2023,268.52,171.28,202.91
4722,Hex Nut,Tom Sanders,Simmons Group,14-05-2023,422.02,274.72,327.89
8201,Hex Nut,Jeffrey Martinez,"Wright, Newton and Anthony",14-05-2023,499.01,314.43,354.66
3982,Hex Nut,Stacie Jenkins,Terry-Hart,15-05-2023,477.84,323.37,369.41
6079,Hex Nut,Blake Shelton,Sullivan-Kirby,16-05-2023,257.77,166.3,205.08
5353,Hex Nut,Jesse Waller,"Gonzalez, Mata and Cooper",16-05-2023,485.22,299.55,353.98
4259,Hex Nut,Jeremiah Lopez,Jimenez and Sons,16-05-2023,288.18,173.32,224.04
3755,Hex Nut,Nicholas Adams,Fuentes-Sutton,17-05-2023,382.5,233.11,286.28
5995,Hex Nut,Sarah Pearson,"Arellano, Martin and Moore",18-05-2023,294.51,198.34,227.59
8676,Hex Nut,Jessica Lowe,"York, Saunders and Durham",18-05-2023,478.64,306.89,339.24
8260,Hex Nut,Tammy Long,Simpson Inc,18-05-2023,312.21,194.7,231.9
5461,Hex Nut,Ms. Amanda Gonzales,"Ali, Allen and Mann",18-05-2023,70.74,45.85,55.53
6195,Hex Nut,Craig Hines,Mccormick Inc,18-05-2023,219.03,136.86,173.78
3810,Hex Nut,Daniel Rowe,Miller PLC,18-05-2023,62.44,41.02,48.75
6516,Hex Nut,Angela Armstrong,"Dean, Trevino and Gill",19-05-2023,481,317.67,349.24
2007,Hex Nut,Jeffrey Mercer,"Mendez, Stone and Lambert",20-05-2023,139.03,88.55,102.55
3994,Hex Nut,Erik Smith,Smith-Richardson,20-05-2023,56.14,36.23,39.34
6559,Hex Nut,Angela Wilson,Guzman-Black,20-05-2023,101.1,65.51,78.85
2024,Hex Nut,Gregory Smith,Smith-Davis,21-05-2023,299.85,205.1,239.83
6541,Hex Nut,Karen Wagner,"Castillo, Gray and Gibson",21-05-2023,390.93,255.03,281.33
2935,Hex Nut,Kristin Stevenson,Thomas-Wyatt,23-05-2023,261.82,179.31,193.39
8141,Hex Nut,Jeffrey Rivera,"Thompson, Guerra and Davis",23-05-2023,344.51,233.06,250.54
7768,Hex Nut,Thomas Coleman,Scott PLC,23-05-2023,143,98.15,111.9
1188,Hex Nut,Michaela Washington,Rodriguez-Andrews,23-05-2023,375.9,262.46,290.82
4852,Hex Nut,April Adkins,Rollins-Richards,23-05-2023,164.71,98.87,125.59
5682,Hex Nut,Shelly Schmitt,"Graham, Bush and Wolfe",23-05-2023,139.37,87.74,103.58
9563,Hex Nut,Brandon Holden,Horne and Sons,24-05-2023,207.72,143.26,164.08
1880,Hex Nut,Tracy Cook,Rodriguez Group,24-05-2023,480.61,333.78,363.14
8522,Hex Nut,Manuel Morales,Garrison Group,25-05-2023,59.42,35.81,41.75
7849,Hex Nut,Aaron Williams,Jones Ltd,25-05-2023,184.97,116.55,135.96
2785,Hex Nut,Morgan Taylor,Lynch and Sons,26-05-2023,472.92,299.55,360.16
3396,Hex Nut,Denise Edwards,Watts Inc,26-05-2023,152.98,101.68,111.82
5179,Hex Nut,Andrew Green,"Chan, Kelly and Thomas",26-05-2023,132.87,90.99,104.18
4311,Hex Nut,Jonathan Montes MD,"Davila, Miller and Johnson",26-05-2023,405.09,274.16,309.01
7073,Hex Nut,Samantha Jones,Wright Ltd,27-05-2023,343.83,217.14,272.47
7397,Hex Nut,Kyle Wheeler,Mercado-Hicks,27-05-2023,331.24,209.76,234.01
5021,Hex Nut,Donald Ward,Jackson-Hood,27-05-2023,381.31,253.37,292.66
2149,Hex Nut,Ricardo Stewart,Reed-Jacobson,27-05-2023,155.89,108.79,122.13
5992,Hex Nut,Victoria Moran DVM,Mitchell PLC,27-05-2023,410.87,264.37,319.37
4060,Hex Nut,Heather Diaz,Barrett LLC,27-05-2023,269.27,173.78,209.8
4731,Hex Nut,Chad Williams,"Rodriguez, Leonard and Patterson",27-05-2023,271.94,167.29,215.39
3626,Hex Nut,Lori Walker,"Phillips, Moore and Allen",28-05-2023,320.9,203.29,247.22
7180,Hex Nut,Robert Burke,Flores Ltd,28-05-2023,356.92,228.55,251.09
4652,Hex Nut,Jessica Sanders,Rodriguez-Kennedy,28-05-2023,484.02,291.05,349.54
6361,Hex Nut,Bailey Green,Beck-Campbell,30-05-2023,260.59,173.28,202.47
4820,Hex Nut,Mrs. Courtney Delgado MD,Nixon-Buckley,30-05-2023,339.79,223.13,257.05
8869,Hex Nut,Brad Delgado,Ramos Inc,31-05-2023,210.4,138.63,151.43
3046,Hex Nut,Jose Anderson,"Gibbs, Wilson and Johnson",01-06-2023,193,129.16,140.23
2770,Hex Nut,Kevin Martin,Wright-Pitts,02-06-2023,235.42,160.33,170.96
4597,Hex Nut,Erica Farley,Douglas-Grant,02-06-2023,463.99,289.32,343.18
7093,Hex Nut,David Jefferson,Thomas Group,02-06-2023,489.06,310.32,344.89
2474,Hex Nut,Amanda Morgan,"Houston, Howell and Alvarez",02-06-2023,92.69,57.72,73.49
3122,Hex Nut,Christopher Jennings,"Patton, Huerta and Li",03-06-2023,116.71,70.25,87.14
4143,Hex Nut,Jasmine Bowen,Payne-Taylor,03-06-2023,309.95,206.65,217.05
7943,Hex Nut,Emily Taylor,"Rogers, Mckenzie and Bell",04-06-2023,239.37,149.24,179.41
4571,Hex Nut,Michael Bell,Hancock Group,04-06-2023,498.51,309.77,394.87
9437,Hex Nut,Austin Castillo,"Craig, Burns and Anderson",04-06-2023,194.63,128.42,142.05
1597,Hex Nut,Aaron Martinez,Cruz-Chan,04-06-2023,323.52,219.47,242.2
2361,Hex Nut,Nancy Henderson,Jacobs-Moreno,05-06-2023,496.46,316.98,364.84
4621,Hex Nut,Sheri Lawrence,"Gross, Tucker and Phillips",05-06-2023,385.99,252.53,275.41
1734,Hex Nut,Nathan White,Luna LLC,05-06-2023,318.23,211.47,229.96
2470,Hex Nut,Stephanie Thomas,"Parks, Chen and Wilkins",07-06-2023,441.42,275.14,310.56
7066,Hex Nut,Regina Huffman,Alvarez PLC,07-06-2023,272,186.94,196.93
3472,Hex Nut,Crystal Smith,Reed and Sons,07-06-2023,134.99,88.95,101.27
8119,Hex Nut,Thomas Cunningham,Ferguson-Rollins,07-06-2023,59.84,37.27,46.33
4600,Hex Nut,Tiffany Jensen,Pierce and Sons,07-06-2023,72.17,43.31,52.77
7064,Hex Nut,Haley Rodgers,Ray Ltd,07-06-2023,271.3,181.11,206.08
1160,Hex Nut,Elizabeth Mcdaniel,"Mills, Wilcox and Freeman",07-06-2023,152.9,106.21,109.74
2952,Hex Nut,Valerie Hughes,Wagner-Brown,07-06-2023,89.95,59.11,70.38
7807,Hex Nut,Elaine Hart,"Bentley, Reyes and Johnson",07-06-2023,97.33,67.6,72.01
3908,Hex Nut,Sara Williams,"Jackson, Branch and Ray",08-06-2023,60.54,39.12,46.24
7354,Hex Nut,Sandra Morgan,Schultz Inc,08-06-2023,135.09,86.25,105.6
5647,Hex Nut,Keith Green,"Johnson, King and Spencer",08-06-2023,325.86,227.31,229.9
7060,Hex Nut,Mary Gonzalez,Beck-Brooks,09-06-2023,264.67,175.05,208.39
2540,Hex Nut,Joyce Peterson,Holmes Inc,09-06-2023,161.66,107.89,114.49
1599,Hex Nut,Johnathan Brown,White-Alvarez,09-06-2023,494.42,315.49,386.15
3846,Hex Nut,Hannah Shepherd,Vincent PLC,09-06-2023,154.07,105.38,112.44
2915,Hex Nut,Christopher Smith,Johnson-Gomez,09-06-2023,131.13,87.75,92.67
7729,Hex Nut,Julia Crawford,Taylor-Richard,10-06-2023,116.26,72.99,84.38
4453,Hex Nut,Melissa Watson,Fleming Inc,11-06-2023,379.24,247.26,297.35
4382,Hex Nut,Rachel Rogers,"Mcdonald, Hunt and Thompson",11-06-2023,444.92,270.84,354.9
8786,Hex Nut,Joseph West,Thompson Inc,12-06-2023,334.53,220.63,258.5
7137,Hex Nut,Dr. Colin Santos,"Barber, Harding and Abbott",12-06-2023,166.83,101.43,133.25
2901,Hex Nut,James Bennett,"Reed, Knapp and Conner",12-06-2023,492.54,322.84,369.92
2011,Hex Nut,Kimberly Perry,Hunt Group,13-06-2023,492.25,319.58,379.9
1759,Hex Nut,Jonathan Smith,Jenkins-Bowman,13-06-2023,175.22,121.58,125.5
5332,Hex Nut,Sheila Ward,Robertson-Ross,13-06-2023,480.39,319.76,358.15
4008,Hex Nut,Catherine Byrd,"Navarro, Hall and Cordova",13-06-2023,74.08,50.23,53.7
2434,Hex Nut,April Jackson,Rogers LLC,14-06-2023,398.66,263.24,282.36
3573,Hex Nut,Sara Peterson,"Harmon, Walls and James",14-06-2023,281.58,181.29,217.7
2417,Hex Nut,Andrea Bailey,Aguirre Ltd,14-06-2023,458.26,286.04,326.07
2986,Hex Nut,Valerie Brown,Barnes Ltd,14-06-2023,398.41,262.08,286.33
7310,Hex Nut,Janice Lyons,Best-Watson,14-06-2023,406.52,245.22,290.7
9757,Hex Nut,Terry Collins,Black Ltd,14-06-2023,336.02,217.62,238.93
2602,Hex Nut,Tiffany Wang,"Scott, Crawford and Moore",15-06-2023,211.68,144.18,149.09
1141,Hex Nut,Troy Diaz,"Stanley, Harris and Martin",17-06-2023,394.53,258.5,292.98
2670,Hex Nut,Julie Harris,"Brooks, Vincent and Hicks",17-06-2023,247.09,163.96,190.99
6628,Hex Nut,Michael Hale,Brown-Wilkins,17-06-2023,387.09,237.85,290.5
6684,Hex Nut,Jenna Ingram,"Cole, Smith and Parker",17-06-2023,450.25,308.92,329.86
7060,Hex Nut,Joshua Zavala,Lewis and Sons,17-06-2023,161.13,101.66,113.53
7364,Hex Nut,Vanessa Brown,"Roberts, Rodriguez and Wolfe",18-06-2023,59.63,40.81,47.51
7841,Hex Nut,Suzanne Poole,Heath and Sons,18-06-2023,180.06,112.58,128.63
9650,Hex Nut,Linda Willis,"Garcia, Hawkins and Wallace",19-06-2023,271.03,164.44,214.11
5801,Hex Nut,Kimberly Green,Boyd Inc,19-06-2023,338,206.52,249.93
9646,Hex Nut,Christopher Lopez,"Velez, Rodriguez and Carlson",19-06-2023,421.88,267.98,327.39
8839,Hex Nut,Amy Allen,"Miller, Castro and Hansen",19-06-2023,331.18,228.68,250.74
4728,Hex Nut,Jeff Santos,"Coleman, Rodriguez and Lawson",20-06-2023,69.79,45.1,55.42
3273,Hex Nut,Mr. Zachary Bell,Martin Inc,20-06-2023,79.47,55.02,59.02
6559,Hex Nut,Sean Burton,"Roy, Crosby and Turner",20-06-2023,381.93,234.99,290.65
2886,Hex Nut,Shelby Anderson,Johnson-Hurley,20-06-2023,265.08,181.07,188.73
7115,Hex Nut,Madison Ramirez,Crawford PLC,21-06-2023,485.07,328.97,381.56
1002,Hex Nut,Tara Aguilar,"Sandoval, Klein and Davis",21-06-2023,178.25,117.13,142
6772,Hex Nut,Seth Arias,Williams Ltd,22-06-2023,491.64,318.02,366.71
3590,Hex Nut,Mr. Caleb Hamilton,Harrison and Sons,22-06-2023,309.53,211.07,246.04
5747,Hex Nut,Michael Dawson,Hernandez-Solis,22-06-2023,297.52,202.28,228.64
7837,Hex Nut,Carl Sanchez,"Evans, Jones and Smith",23-06-2023,238.15,159.37,185.1
7824,Hex Nut,Mark Hubbard DVM,Murphy-Kelly,24-06-2023,422.1,269.6,327.82
6452,Hex Nut,Kayla Peters,"Obrien, Martin and Martin",24-06-2023,367.88,221.53,260.86
5005,Hex Nut,Cristina Lopez,"Cummings, Hunt and Larson",24-06-2023,89.14,53.84,69.26
8492,Hex Nut,Rebecca Ramirez,"Smith, Villegas and Sawyer",25-06-2023,248.27,159.19,190.88
8934,Hex Nut,John Benson,Cook Ltd,25-06-2023,390.12,256.68,311.11
9480,Hex Nut,Edward Harrington,Love Group,26-06-2023,339.41,209.5,239.33
5385,Hex Nut,Margaret Nelson,Clark-Jacobs,26-06-2023,259.8,156.64,204.81
2257,Hex Nut,Crystal Fuentes,Rodgers-Miller,27-06-2023,67.6,44.79,52.03
6283,Hex Nut,Tabitha Jackson,Lopez-Farrell,27-06-2023,382.1,244.79,304.36
5656,Hex Nut,Sara Roberts,Cook and Sons,28-06-2023,179.9,112.45,127.55
5952,Hex Nut,Sarah Sanchez,Hood-Fuentes,28-06-2023,481.02,323.29,376.14
5968,Hex Nut,Sherry Andersen,Little and Sons,28-06-2023,293.57,190.07,207.26
4802,Hex Nut,Thomas Harris,Brown PLC,29-06-2023,298.75,200.54,236.86
2803,Hex Nut,Brian Hoffman,Heath-Lozano,30-06-2023,476.02,292.25,375.5
4870,Hex Nut,Charles Rodriguez,Grant Ltd,30-06-2023,492.78,314.41,389.6
6871,Hex Nut,Jorge Yu,"Guerrero, Hawkins and Hogan",30-06-2023,419.3,256.66,295.63
4993,Hex Nut,Olivia Daugherty,Griffin-Clarke,30-06-2023,480.55,318.5,337.07
3397,Hex Nut,Clinton Kelly,Henderson Inc,01-07-2023,200.04,136.39,140.93
3669,Hex Nut,Jessica Barnes,"Griffin, Harmon and Ponce",02-07-2023,469.23,289.18,330.86
8382,Hex Nut,Dominique Bentley,"Gomez, Cunningham and Gonzalez",02-07-2023,382.58,253.85,288.24
4110,Hex Nut,Rachel Robles,Donaldson Ltd,02-07-2023,428.33,295.36,306.33
4171,Hex Nut,Tammy Morales,"Williams, Moore and Warren",02-07-2023,108.14,73.27,82.34
9473,Hex Nut,Angela Perry,Williams-Zimmerman,03-07-2023,414.4,252.26,295.47
4822,Hex Nut,Dustin Brown,Dawson-Gutierrez,04-07-2023,313.46,199.75,231.46
6750,Hex Nut,Timothy Gomez,Rosario Ltd,04-07-2023,207.51,125.47,148.76
8226,Hex Nut,Courtney Paul,"Wright, Brown and Turner",04-07-2023,450.57,291.64,323.42
8893,Hex Nut,Jonathan Jackson,"Mueller, Cole and Sparks",05-07-2023,162.93,98.36,127.98
2385,Hex Nut,Heather Robinson,"Nguyen, Hernandez and Rios",05-07-2023,425.12,280.01,310.42
8369,Hex Nut,Adam Kelly,Peck PLC,05-07-2023,497.66,308.82,387.26
6807,Hex Nut,Cole Ray,Shelton-Ramirez,05-07-2023,101.45,63.34,71.39
2280,Hex Nut,Mario Ward,"West, Mills and Campbell",05-07-2023,140.75,91.45,107.34
3807,Hex Nut,Karen Lewis,"Russell, Reese and Dennis",06-07-2023,78.31,53.53,55.99
